Cruise,Transect,Station,Latitude,Longitude,Time_PST,Night0Day1,Class,Abundance (#/m^2),ESD_n,ESD_mean,ESD_mean-1outlier,ESD_mean-2outliers,Feret_n,Feret_mean,Feret_mean-1outlier,Feret_mean-2outliers,ugcarbon_n,ugcarbon_mean,ugcarbon_mean-1outlier,ugcarbon_mean-2outliers,Carbon_mg_sum,Carbon_mg_sum-1outlier,Carbon_mg_sum-2outliers
P1208,2,8,34.585,-122.906,21-Aug-2012 04:12:59,0,doliolids,15896.456609,105,149.141442,263.616891,263.222006,105,2.476603,4.536617,4.529055,105,6.065882,19.346415,19.249309,96.426023,299.329635,297.418768
P1208,2,8,34.585,-122.906,21-Aug-2012 04:12:59,0,eggs,2588.584766,8,37.780939,48.510696,34.407755,8,0.453886,0.567208,0.417271,8,10.832212,32.819443,5.598529,28.040099,84.25955,11.997696
P1208,2,8,34.585,-122.906,21-Aug-2012 04:12:59,0,euphausiids,5569.700827,58,122.541895,199.926616,198.099271,58,3.025861,5.642776,5.597267,58,47.135567,148.773527,136.447557,262.531008,825.467371,754.18181
P1208,2,8,34.585,-122.906,21-Aug-2012 04:12:59,0,multiples,9781.455548,24,96.818927,97.070335,94.009347,24,2.266156,2.282124,2.207775,24,12.839631,12.93059,11.21785,125.590279,120.992787,100.206128
P1208,2,8,34.585,-122.906,21-Aug-2012 04:12:59,0,nauplii,10608.953957,25,39.399225,38.992028,38.611106,25,0.59396,0.578048,0.565623,25,1.854535,1.705947,1.6018,19.674679,17.374382,15.633946
P1208,2,8,34.585,-122.906,21-Aug-2012 04:12:59,0,ostracods,5580.309781,16,54.480247,69.886057,59.880489,16,0.807555,0.942297,0.81279,16,3.174905,5.804507,3.135716,17.716956,29.927759,14.836935
P1208,2,8,34.585,-122.906,21-Aug-2012 04:12:59,0,others,4689.157649,12,40.909209,41.115136,37.987467,12,0.63002,0.619813,0.523959,12,0.973334,0.920037,0.619925,4.564115,3.923773,2.380786
P1208,2,8,34.585,-122.906,21-Aug-2012 04:12:59,0,polychaete,2147.252281,8,71.652705,74.774983,68.430944,8,1.241867,1.28874,1.170618,8,11.183534,12.414794,9.82037,24.013869,26.631352,20.857607
P1208,2,8,34.585,-122.906,21-Aug-2012 04:12:59,0,pteropoda,2970.507108,7,45.38486,37.70544,33.913197,7,0.621543,0.540803,0.455628,7,6.225696,3.420263,1.163489,18.493474,8.708499,2.46868
P1208,2,8,34.585,-122.906,21-Aug-2012 04:12:59,0,pyrosomes,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P1208,2,8,34.585,-122.906,21-Aug-2012 04:12:59,0,rhizaria,2609.802673,9,39.406643,40.235133,39.5108,9,0.573958,0.597665,0.588197,9,1.195064,1.087208,0.942661,3.118881,2.376033,2.040132
P1208,2,9,34.589,-122.955,21-Aug-2012 04:58:59,0,All Classes,270975.609756,1425,110.293885,135.265636,134.640508,1425,2.102126,2.681577,2.670236,1425,11.253179,34.581737,33.072099,3049.337176,9362.697196,8946.219888
P1208,2,9,34.589,-122.955,21-Aug-2012 04:58:59,0,All Copepods,141894.934334,629,53.124736,57.803415,57.450965,629,1.089467,1.195723,1.187747,629,5.564464,8.457105,8.119094,789.56925,1198.036967,1148.250157
P1208,2,9,34.589,-122.955,21-Aug-2012 04:58:59,0,All Calanoid Copepods,100851.313321,453,57.76026,63.388479,63.291958,453,1.181553,1.311086,1.308897,453,7.138638,10.69151,10.597487,719.940992,1075.745431,1065.788069
P1208,2,9,34.589,-122.955,21-Aug-2012 04:58:59,0,All Non-Calanoid Copepods,41043.621013,176,41.734447,41.558464,41.410679,176,0.863197,0.85877,0.855124,176,1.696445,1.670691,1.648264,69.628258,68.1794,66.877626
P1208,2,9,34.589,-122.955,21-Aug-2012 04:58:59,0,appendicularia,11491.557223,53,86.028073,87.715772,85.610344,53,2.448657,2.513417,2.457837,53,12.455232,13.281677,12.096185,143.13001,149.512308,133.330368
P1208,2,9,34.589,-122.955,21-Aug-2012 04:58:59,0,bryozoan_larvae,234.521576,1,50.222381,NaN,NaN,1,0.620994,NaN,NaN,1,1.34156,NaN,NaN,0.314625,NaN,NaN
P1208,2,9,34.589,-122.955,21-Aug-2012 04:58:59,0,chaetognatha,4423.076923,28,115.420369,142.62783,131.760605,28,4.169024,5.373512,4.92664,28,10.056442,30.527858,21.053365,44.480417,133.595175,87.195693
P1208,2,9,34.589,-122.955,21-Aug-2012 04:58:59,0,cnidaria_ctenophores,6402.439024,50,135.839872,221.873841,217.156818,50,2.453689,3.849973,3.779429,50,39.052037,56.40243,55.610161,250.028283,358.4676,350.823955
P1208,2,9,34.589,-122.955,21-Aug-2012 04:58:59,0,copepoda_calanoida,99866.322702,448,56.91572,62.660779,62.170761,448,1.146869,1.279107,1.269342,448,5.949295,9.726638,9.362864,594.134183,969.082478,930.643219
P1208,2,9,34.589,-122.955,21-Aug-2012 04:58:59,0,copepoda_eucalanids,984.990619,5,143.386603,132.009894,129.598959,5,4.698043,4.364537,4.647809,5,127.723865,96.934377,111.60475,125.806809,72.746249,57.582188
P1208,2,9,34.589,-122.955,21-Aug-2012 04:58:59,0,copepoda_harpacticoida,234.521576,1,40.887205,NaN,NaN,1,0.751156,NaN,NaN,1,0.166254,NaN,NaN,0.03899,NaN,NaN
P1208,2,9,34.589,-122.955,21-Aug-2012 04:58:59,0,copepoda_oithona_like,22748.592871,97,35.649651,35.290647,35.12988,97,0.793571,0.785589,0.778178,97,1.188158,1.1386,1.094846,27.028925,25.63453,24.392671
P1208,2,9,34.589,-122.955,21-Aug-2012 04:58:59,0,copepoda_others,703.564728,3,41.040705,45.464343,42.159725,3,0.765296,0.856789,0.806132,3,1.180801,1.49057,1.710592,0.83077,0.699142,0.401171
P1208,2,9,34.589,-122.955,21-Aug-2012 04:58:59,0,copepoda_poecilostomatoids,17356.941839,75,49.748955,49.498734,49.266265,75,0.959934,0.953813,0.947985,75,2.404201,2.359939,2.317598,41.729573,40.407866,39.139354
P1208,2,9,34.589,-122.955,21-Aug-2012 04:58:59,0,crustacea_others,476.078799,5,103.76107,492.76526,494.702343,5,1.577687,9.412632,9.450784,5,8.406973,413.354835,101.019789,4.002381,99.848846,0.71074
P1208,2,9,34.589,-122.955,21-Aug-2012 04:58:59,0,doliolids,83114.446529,522,216.279667,249.55488,248.542454,522,3.749981,4.445451,4.42492,522,12.245476,18.678956,18.371384,1017.775954,1548.110487,1518.310405
P1208,2,9,34.589,-122.955,21-Aug-2012 04:58:59,0,eggs,4462.945591,22,36.796619,37.87963,38.2416,22,0.45181,0.444525,0.439619,22,7.514748,6.681572,6.440047,33.53791,28.25252,25.720918
P1208,2,9,34.589,-122.955,21-Aug-2012 04:58:59,0,euphausiids,4636.491557,51,140.788813,274.285201,272.279083,51,3.745412,8.094692,8.030481,51,83.413745,492.911138,479.664384,386.747126,2262.258669,2178.963208
P1208,2,9,34.589,-122.955,21-Aug-2012 04:58:59,0,multiples,3424.015009,17,147.821114,155.516549,138.525889,17,3.326072,3.463849,2.934505,17,94.982145,108.907753,67.767624,325.220291,347.360563,200.251421
P1208,2,9,34.589,-122.955,21-Aug-2012 04:58:59,0,nauplii,3048.780488,13,43.861103,42.026811,40.061886,13,0.670994,0.637396,0.605478,13,2.599309,2.253236,1.950554,7.924722,6.341189,5.031918
P1208,2,9,34.589,-122.955,21-Aug-2012 04:58:59,0,ostracods,1923.076923,9,75.425412,76.547529,67.574647,9,1.033461,1.038931,0.906236,9,7.396617,7.107854,5.205246,14.224264,12.002006,7.568603
P1208,2,9,34.589,-122.955,21-Aug-2012 04:58:59,0,others,940.43152,5,77.441765,78.837465,93.127684,5,0.996588,1.026684,1.215622,5,7.033404,5.521781,2.968878,6.614435,3.89788,1.399494
P1208,2,9,34.589,-122.955,21-Aug-2012 04:58:59,0,polychaete,984.990619,5,93.263724,78.301327,76.406759,5,1.437414,1.160809,1.134836,5,13.732562,9.494553,9.184314,13.526445,7.125368,6.461759
P1208,2,9,34.589,-122.955,21-Aug-2012 04:58:59,0,pteropoda,1407.129456,6,41.35217,36.417192,31.071186,6,0.555218,0.470961,0.389334,6,4.22685,2.029888,0.618396,5.947724,2.380263,0.580109
P1208,2,9,34.589,-122.955,21-Aug-2012 04:58:59,0,pyrosomes,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P1208,2,9,34.589,-122.955,21-Aug-2012 04:58:59,0,rhizaria,2110.694184,9,55.945006,49.492682,45.792981,9,1.058553,0.895058,0.768246,9,2.981644,1.697193,1.287555,6.293338,3.184228,2.113715
P1208,2,10,34.595,-123.05,21-Aug-2012 07:47:59,0,All Classes,125670.913295,1064,78.377593,122.071119,121.446646,1064,1.643821,2.524579,2.505729,1064,8.582208,23.394335,21.050642,1078.53389,2936.381186,2638.96343
P1208,2,10,34.595,-123.05,21-Aug-2012 07:47:59,0,All Copepods,81289.595376,567,48.558255,57.827268,57.484946,567,0.994198,1.206628,1.197223,567,3.816869,9.32822,8.917429,310.271736,756.849257,722.144946
P1208,2,10,34.595,-123.05,21-Aug-2012 07:47:59,0,All Calanoid Copepods,42439.098266,313,54.489372,65.431312,65.393762,313,1.097788,1.341576,1.340528,313,5.643863,11.345666,11.299056,239.520471,481.394893,479.312738
P1208,2,10,34.595,-123.05,21-Aug-2012 07:47:59,0,All Non-Calanoid Copepods,38850.49711,254,42.079283,41.860582,41.667559,254,0.881038,0.876625,0.872526,254,1.821116,1.775542,1.733671,70.751265,68.706989,66.819507
P1208,2,10,34.595,-123.05,21-Aug-2012 07:47:59,0,appendicularia,6014.17341,40,75.310166,70.685365,68.169834,40,2.299107,2.159648,2.089245,40,10.649138,8.238466,6.949995,64.045762,48.277603,39.655786
P1208,2,10,34.595,-123.05,21-Aug-2012 07:47:59,0,bryozoan_larvae,154.150289,1,49.081251,NaN,NaN,1,0.629325,NaN,NaN,1,1.249875,NaN,NaN,0.192669,NaN,NaN
P1208,2,10,34.595,-123.05,21-Aug-2012 07:47:59,0,chaetognatha,3166.242775,35,128.934942,150.405261,149.236947,35,4.851834,5.549759,5.511861,35,14.657837,35.916458,34.580721,46.41027,108.183694,103.840509
P1208,2,10,34.595,-123.05,21-Aug-2012 07:47:59,0,cnidaria_ctenophores,5491.583815,85,128.850037,258.1767,247.468638,85,2.547841,5.260654,4.995992,85,39.852669,72.883996,69.964353,218.85427,399.574501,372.783016
P1208,2,10,34.595,-123.05,21-Aug-2012 07:47:59,0,copepoda_calanoida,42374.358382,306,54.274852,65.394837,64.763566,306,1.091629,1.336545,1.321114,306,5.407547,11.511001,10.915825,229.141333,485.996856,459.185728
P1208,2,10,34.595,-123.05,21-Aug-2012 07:47:59,0,copepoda_eucalanids,64.739884,7,194.899512,201.612616,208.748512,7,5.129679,4.704485,4.44346,7,160.320617,121.398288,103.149321,10.379138,6.736552,4.769911
P1208,2,10,34.595,-123.05,21-Aug-2012 07:47:59,0,copepoda_harpacticoida,154.150289,1,46.973654,NaN,NaN,1,1.12986,NaN,NaN,1,0.463591,NaN,NaN,0.071463,NaN,NaN
P1208,2,10,34.595,-123.05,21-Aug-2012 07:47:59,0,copepoda_oithona_like,24820.508671,162,36.792367,36.571977,36.420493,162,0.81513,0.810823,0.807552,162,1.221179,1.195355,1.177773,30.310276,29.485055,28.869812
P1208,2,10,34.595,-123.05,21-Aug-2012 07:47:59,0,copepoda_others,462.450867,3,36.828394,36.378062,36.789314,3,0.649757,0.717679,0.764473,3,0.77436,0.956507,1.112001,0.358103,0.294892,0.171415
P1208,2,10,34.595,-123.05,21-Aug-2012 07:47:59,0,copepoda_poecilostomatoids,13413.387283,88,51.987128,51.530515,51.076577,88,1.008113,0.99747,0.986837,88,2.982947,2.866722,2.756416,40.011423,38.010549,36.123067
P1208,2,10,34.595,-123.05,21-Aug-2012 07:47:59,0,crustacea_others,46.242775,5,216.634335,229.094384,218.718203,5,4.83343,4.231966,3.415746,5,94.681446,63.363289,26.664789,4.378333,2.344075,0.739832
P1208,2,10,34.595,-123.05,21-Aug-2012 07:47:59,0,doliolids,16465.50289,236,197.60562,289.386033,291.589362,236,3.576718,5.319894,5.322451,236,11.447143,26.138709,25.689714,188.482962,430.145244,418.796383
P1208,2,10,34.595,-123.05,21-Aug-2012 07:47:59,0,eggs,616.601156,4,39.256468,32.265826,30.54858,4,0.483866,0.393689,0.410714,4,11.269147,4.534697,5.097152,6.948569,2.097075,1.571455
P1208,2,10,34.595,-123.05,21-Aug-2012 07:47:59,0,euphausiids,2031.699422,16,96.331866,106.902941,91.788387,16,2.400054,2.590192,2.277311,16,12.127545,17.17285,8.174956,24.639526,32.24287,14.08871
P1208,2,10,34.595,-123.05,21-Aug-2012 07:47:59,0,multiples,4806.404624,34,98.5385,113.259634,106.269244,34,2.483971,2.873707,2.64602,34,23.198922,43.898794,31.974551,111.503408,204.228355,143.824856
P1208,2,10,34.595,-123.05,21-Aug-2012 07:47:59,0,nauplii,308.300578,2,53.573566,38.048303,NaN,2,0.811035,0.603897,NaN,2,3.891034,1.808353,NaN,1.199608,0.278758,NaN
P1208,2,10,34.595,-123.05,21-Aug-2012 07:47:59,0,ostracods,462.450867,3,40.564772,43.669461,43.13007,3,0.515987,0.556474,0.54536,3,0.739335,0.875321,0.830859,0.341906,0.269862,0.128077
P1208,2,10,34.595,-123.05,21-Aug-2012 07:47:59,0,others,2169.66474,16,82.54793,93.943636,81.558667,16,1.462269,1.737879,1.453513,16,36.885364,24.945653,12.645645,80.028875,50.278324,23.53815
P1208,2,10,34.595,-123.05,21-Aug-2012 07:47:59,0,polychaete,1106.797688,10,79.380263,74.80614,71.990716,10,1.454632,1.341444,1.287227,10,14.76343,12.803151,11.83841,16.340131,12.196888,11.168342
P1208,2,10,34.595,-123.05,21-Aug-2012 07:47:59,0,pteropoda,616.601156,4,38.601091,33.738239,31.912326,4,0.627989,0.498674,0.398083,4,5.899025,2.075962,0.658726,3.637346,0.960031,0.203086
P1208,2,10,34.595,-123.05,21-Aug-2012 07:47:59,0,pyrosomes,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P1208,2,10,34.595,-123.05,21-Aug-2012 07:47:59,0,rhizaria,924.901734,6,46.393236,42.739259,38.449118,6,0.645073,0.704056,0.768728,6,1.360708,1.056803,0.748638,1.258521,0.814533,0.461611
P1706,1,1,34.853,-121.412,07-Jun-2017 18:38:00,0,All Classes,540545.642029,684,0.516555,1.110274,1.107895,684,1.212542,2.292537,2.288576,684,3.937465,24.607761,24.338545,2128.37947,13301.558226,13154.854519
P1706,1,1,34.853,-121.412,07-Jun-2017 18:38:00,0,All Copepods,245412.938283,290,0.507743,0.682671,0.682281,290,1.038723,1.433916,1.432694,290,4.885969,16.945972,16.87347,1199.079963,4142.313592,4123.772191
P1706,1,1,34.853,-121.412,07-Jun-2017 18:38:00,0,All Calanoid Copepods,139521.557456,178,0.582565,0.684177,0.683495,178,1.187444,1.377789,1.375627,178,7.526824,11.431191,11.302185,1050.154212,1594.34286,1575.801459
P1706,1,1,34.853,-121.412,07-Jun-2017 18:38:00,0,All Non-Calanoid Copepods,105891.380827,112,0.409158,0.407098,0.406989,112,0.842769,0.833532,0.832981,112,1.406401,1.371964,1.370535,148.925752,143.947534,143.731139
P1706,1,1,34.853,-121.412,07-Jun-2017 18:38:00,0,appendicularia,66049.569842,70,0.689053,0.682507,0.674749,70,1.810338,1.790863,1.767858,70,4.59395,4.418741,4.189434,303.428391,287.567222,268.578083
P1706,1,1,34.853,-121.412,07-Jun-2017 18:38:00,0,bryozoan_larvae,970.567868,1,0.38877,NaN,NaN,1,0.48125,NaN,NaN,1,0.537644,NaN,NaN,0.52182,NaN,NaN
P1706,1,1,34.853,-121.412,07-Jun-2017 18:38:00,0,chaetognatha,6211.634356,14,1.004237,1.63989,1.626929,14,3.706445,6.604585,6.552745,14,11.086103,48.356862,47.214377,68.86282,298.028467,288.695972
P1706,1,1,34.853,-121.412,07-Jun-2017 18:38:00,0,cnidaria_ctenophores,2574.43127,16,1.943892,2.681341,2.600529,16,3.272056,3.786834,3.655536,16,49.244841,56.450865,54.944038,126.777459,142.589402,136.116957
P1706,1,1,34.853,-121.412,07-Jun-2017 18:38:00,0,copepoda_calanoida,135881.927951,160,0.561254,0.652188,0.643239,160,1.109213,1.278924,1.262852,160,4.779586,7.977374,7.639789,649.459366,1076.238341,1023.279405
P1706,1,1,34.853,-121.412,07-Jun-2017 18:38:00,0,copepoda_eucalanids,3639.629505,18,1.378172,1.925778,1.909982,18,4.108153,5.006841,4.951826,18,110.092207,139.602466,136.280949,400.694846,501.326571,482.78517
P1706,1,1,34.853,-121.412,07-Jun-2017 18:38:00,0,copepoda_harpacticoida,1941.135736,2,0.532852,0.642071,NaN,2,1.717708,2.025,NaN,2,1.408437,0.809278,NaN,2.733967,0.785459,NaN
P1706,1,1,34.853,-121.412,07-Jun-2017 18:38:00,0,copepoda_oithona_like,79637.519996,84,0.378928,0.378403,0.377088,84,0.795051,0.790832,0.786684,84,1.133044,1.107068,1.088372,90.232799,87.089675,84.562572
P1706,1,1,34.853,-121.412,07-Jun-2017 18:38:00,0,copepoda_others,970.567868,1,0.35535,NaN,NaN,1,0.625,NaN,NaN,1,0.670425,NaN,NaN,0.650693,NaN,NaN
P1706,1,1,34.853,-121.412,07-Jun-2017 18:38:00,0,copepoda_poecilostomatoids,23342.157227,25,0.504246,0.496578,0.50225,25,0.941868,0.924261,0.923505,25,2.369459,2.218976,2.214106,55.308292,49.64201,49.425615
P1706,1,1,34.853,-121.412,07-Jun-2017 18:38:00,0,crustacea_others,20435.306462,24,0.593696,0.734286,0.59627,24,0.9124,1.184815,0.920581,24,1.357512,7.913829,0.960318,27.741177,154.04061,17.760282
P1706,1,1,34.853,-121.412,07-Jun-2017 18:38:00,0,doliolids,5340.549694,54,2.913595,4.642224,4.675385,54,5.076637,8.163955,8.224705,54,33.919567,67.785024,66.719743,181.149136,358.719791,349.844497
P1706,1,1,34.853,-121.412,07-Jun-2017 18:38:00,0,eggs,5828.260048,8,0.393832,0.400611,0.41196,8,0.450954,0.463125,0.444555,8,6.771308,7.473029,6.496721,39.464942,36.301674,25.253564
P1706,1,1,34.853,-121.412,07-Jun-2017 18:38:00,0,euphausiids,3979.328259,6,0.878661,1.204965,0.993584,6,1.738758,2.814835,1.917634,6,4.747302,20.61593,5.785273,18.891072,62.028394,11.791499
P1706,1,1,34.853,-121.412,07-Jun-2017 18:38:00,0,multiples,970.567868,1,1.010088,NaN,NaN,1,1.786458,NaN,NaN,1,10.178127,NaN,NaN,9.878563,NaN,NaN
P1706,1,1,34.853,-121.412,07-Jun-2017 18:38:00,0,nauplii,8737.537232,10,0.509352,0.47937,0.493049,10,0.801216,0.727048,0.689705,10,3.930864,2.914143,2.532949,34.346071,22.634057,17.214938
P1706,1,1,34.853,-121.412,07-Jun-2017 18:38:00,0,ostracods,970.567868,1,0.609621,NaN,NaN,1,0.865625,NaN,NaN,1,2.692606,NaN,NaN,2.613357,NaN,NaN
P1706,1,1,34.853,-121.412,07-Jun-2017 18:38:00,0,others,170094.445301,181,0.332725,0.356232,0.34442,181,1.069031,1.085514,1.074235,181,0.51732,1.672788,0.835052,87.993219,282.908379,140.416728
P1706,1,1,34.853,-121.412,07-Jun-2017 18:38:00,0,polychaete,1941.135736,2,0.347236,0.364941,NaN,2,0.440625,0.498958,NaN,2,2.489453,2.943406,NaN,4.832366,2.856775,NaN
P1706,1,1,34.853,-121.412,07-Jun-2017 18:38:00,0,pteropoda,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P1706,1,1,34.853,-121.412,07-Jun-2017 18:38:00,0,pyrosomes,7.279259,3,10.241061,7.97131,5.770543,3,13.053819,16.138021,14.338542,3,1829.549461,2499.228898,1975.408889,13.317764,12.128356,4.793171
P1706,1,1,34.853,-121.412,07-Jun-2017 18:38:00,0,rhizaria,1019.096261,2,0.556099,0.565657,NaN,2,1.230159,0.458333,NaN,2,1.646393,0.458077,NaN,1.677833,0.444594,NaN
P1706,1,1,34.853,-121.412,07-Jun-2017 18:38:00,0,salps,2.42642,1,27.600316,NaN,NaN,1,46.4125,NaN,NaN,1,3216.061521,NaN,NaN,7.803515,NaN,NaN
P1706,1,2,34.884,-121.426,07-Jun-2017 19:43:59,0,All Classes,270760.747037,430,0.630473,1.367447,1.309799,430,1.305598,2.812788,2.696753,430,6.896125,57.497403,47.385244,1867.200024,15567.910266,12787.304404
P1706,1,2,34.884,-121.426,07-Jun-2017 19:43:59,0,All Copepods,146683.824586,203,0.542334,0.809412,0.79617,203,1.076595,1.811827,1.7703,203,6.082689,34.908977,31.973447,892.232123,5089.159388,4632.426569
P1706,1,2,34.884,-121.426,07-Jun-2017 19:43:59,0,All Calanoid Copepods,98931.638314,149,0.595854,0.692912,0.691888,149,1.165009,1.355833,1.352582,149,8.165343,11.52634,11.300545,807.810757,1139.800894,1116.964253
P1706,1,2,34.884,-121.426,07-Jun-2017 19:43:59,0,All Non-Calanoid Copepods,47752.186271,54,0.431453,0.426122,0.421867,54,0.893422,0.884548,0.876226,54,1.767906,1.704935,1.64437,84.421366,79.879694,75.561928
P1706,1,2,34.884,-121.426,07-Jun-2017 19:43:59,0,appendicularia,35150.2898,40,0.71069,0.735978,0.726097,40,1.883803,1.8837,1.916267,40,5.215905,5.07713,4.79719,183.340557,173.892503,159.986375
P1706,1,2,34.884,-121.426,07-Jun-2017 19:43:59,0,bryozoan_larvae,1800.270924,2,0.475072,0.467801,NaN,2,0.594271,0.582292,NaN,2,0.997667,1.04466,NaN,1.79607,0.940336,NaN
P1706,1,2,34.884,-121.426,07-Jun-2017 19:43:59,0,chaetognatha,4365.656992,21,1.579254,2.221227,2.233505,21,5.638112,8.574013,8.523695,21,26.209024,66.672318,65.250661,114.419607,288.067763,278.988559
P1706,1,2,34.884,-121.426,07-Jun-2017 19:43:59,0,cnidaria_ctenophores,2486.624214,22,1.863184,4.642302,4.383852,22,3.269794,7.789244,7.23923,22,48.226019,96.911985,91.563821,119.919987,240.765604,223.357774
P1706,1,2,34.884,-121.426,07-Jun-2017 19:43:59,0,copepoda_calanoida,96906.333524,123,0.57108,0.668341,0.657137,123,1.067144,1.24438,1.223988,123,3.859607,7.045162,6.630969,374.020408,676.379227,630.6454
P1706,1,2,34.884,-121.426,07-Jun-2017 19:43:59,0,copepoda_eucalanids,2025.30479,26,1.781219,2.12037,2.101293,26,5.847616,5.839891,5.778125,26,214.185219,211.272899,204.386116,433.790349,418.383302,395.546661
P1706,1,2,34.884,-121.426,07-Jun-2017 19:43:59,0,copepoda_harpacticoida,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P1706,1,2,34.884,-121.426,07-Jun-2017 19:43:59,0,copepoda_oithona_like,34205.147565,38,0.381028,0.375868,0.378068,38,0.8196,0.806447,0.795226,38,1.241744,1.172413,1.117652,42.474049,39.047239,36.217382
P1706,1,2,34.884,-121.426,07-Jun-2017 19:43:59,0,copepoda_others,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P1706,1,2,34.884,-121.426,07-Jun-2017 19:43:59,0,copepoda_poecilostomatoids,13547.038706,16,0.558772,0.548085,0.55475,16,1.079817,1.096845,1.117676,16,3.09642,2.958255,2.817371,41.947316,37.412768,33.095002
P1706,1,2,34.884,-121.426,07-Jun-2017 19:43:59,0,crustacea_others,16517.485732,25,0.633246,0.789057,0.680684,25,0.982175,1.257442,1.067275,25,1.289872,4.297807,1.543373,21.305446,67.120356,22.714153
P1706,1,2,34.884,-121.426,07-Jun-2017 19:43:59,0,doliolids,2745.41316,23,2.777658,4.073642,4.106007,23,4.448992,6.881146,6.946575,23,23.072632,39.72083,38.508472,63.343908,107.262382,102.255381
P1706,1,2,34.884,-121.426,07-Jun-2017 19:43:59,0,eggs,2700.406387,3,0.39708,0.334177,0.314953,3,0.488542,0.372917,0.34375,3,11.693139,3.871326,2.977521,31.576226,6.969436,2.680172
P1706,1,2,34.884,-121.426,07-Jun-2017 19:43:59,0,euphausiids,6525.982101,12,0.956676,1.439264,1.308765,12,2.054971,3.408312,3.049101,12,8.214047,33.029805,23.494025,53.604722,214.065348,131.116394
P1706,1,2,34.884,-121.426,07-Jun-2017 19:43:59,0,multiples,0,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,0,0
P1706,1,2,34.884,-121.426,07-Jun-2017 19:43:59,0,nauplii,9001.354622,10,0.438137,0.45163,0.438205,10,0.690937,0.665394,0.638932,10,2.612014,2.374801,2.140813,23.511662,19.238783,15.41617
P1706,1,2,34.884,-121.426,07-Jun-2017 19:43:59,0,ostracods,900.135462,1,0.35864,NaN,NaN,1,0.428125,NaN,NaN,1,0.448762,NaN,NaN,0.403947,NaN,NaN
P1706,1,2,34.884,-121.426,07-Jun-2017 19:43:59,0,others,36243.954386,51,0.576071,0.822137,0.758689,51,1.150087,1.651114,1.534985,51,8.870702,25.251967,16.183658,321.509313,892.500951,557.424782
