studyName,"Datetime GMT","Latitude (º)","Longitude (º)",Cycle,Sample,Event,Cast,Bottle,"Assoc. Bottle 1","Assoc. Bottle 2","Assoc. Bottle 3","Nominal Depth (m)","Actual Depth (m)","Phosphate (µmol/L)","Silicic Acid (µmol/L)","Nitrite (µmol/L)","Nitrate (µmol/L)","Ammonium (µmol/L)","Bottle Note","Nutrient Sample Note","Nutrient Analysis Note"
P1208MV,"2012-08-16 17:30:00",,,Cycle4,CTD,,46,10,,,,,1,0.28,2.80,0.00,0.06,0.00,,,
P1208MV,"2012-08-16 17:30:00",,,Cycle4,CTD,,46,2,,,,,201,1.99,30.50,0.00,27.15,0.00,,,
P1208MV,"2012-08-16 17:30:00",,,Cycle4,CTD,,46,1,,,,,498,3.02,74.50,0.00,39.87,0.00,,,
P1208MV,"2012-08-17 09:02:00",,,Cycle4,CTD,,48,23,,,,,2,0.29,3.10,0.00,0.02,0.00,,,
P1208MV,"2012-08-17 09:02:00",,,Cycle4,CTD,,48,20,,,,,12,0.29,2.90,0.00,0.00,0.00,,,
P1208MV,"2012-08-17 09:02:00",,,Cycle4,CTD,,48,17,,,,,24,0.28,2.90,0.00,0.01,0.00,,,
P1208MV,"2012-08-17 09:02:00",,,Cycle4,CTD,,48,14,,,,,40,0.28,2.90,0.00,0.03,0.00,,,
P1208MV,"2012-08-17 09:02:00",,,Cycle4,CTD,,48,11,,,,,50,0.29,2.90,0.00,0.02,0.02,,,
P1208MV,"2012-08-17 09:02:00",,,Cycle4,CTD,,48,8,,,,,59,0.39,3.40,0.02,0.92,0.16,,,
P1208MV,"2012-08-17 09:02:00",,,Cycle4,CTD,,48,5,,,,,79,0.35,3.20,0.05,0.49,0.18,,,
P1208MV,"2012-08-17 09:02:00",,,Cycle4,CTD,,48,2,,,,,99,0.59,5.50,0.11,4.05,0.01,,,
P1208MV,"2012-08-17 17:30:00",,,Cycle4,CTD,,49,10,,,,,2,0.28,2.80,0.00,0.04,0.04,,,
P1208MV,"2012-08-17 17:30:00",,,Cycle4,CTD,,49,2,,,,,200,1.89,29.10,0.00,25.58,0.00,,,
P1208MV,"2012-08-17 17:30:00",,,Cycle4,CTD,,49,1,,,,,500,3.06,77.70,0.00,40.24,0.00,,,
P1208MV,"2012-08-18 10:05:00",,,Cycle4,CTD,,51,23,,,,,3,0.30,3.00,0.00,0.00,0.05,,,
P1208MV,"2012-08-18 10:05:00",,,Cycle4,CTD,,51,20,,,,,12,0.30,2.90,0.00,0.00,0.00,,,
P1208MV,"2012-08-18 10:05:00",,,Cycle4,CTD,,51,17,,,,,25,0.30,2.90,0.00,0.00,0.01,,,
P1208MV,"2012-08-18 10:05:00",,,Cycle4,CTD,,51,14,,,,,40,0.39,3.10,0.02,1.03,0.16,,,
P1208MV,"2012-08-18 10:05:00",,,Cycle4,CTD,,51,11,,,,,50,0.38,3.20,0.04,0.79,0.28,,,
P1208MV,"2012-08-18 10:05:00",,,Cycle4,CTD,,51,8,,,,,60,0.36,3.20,0.05,0.56,0.24,,,
P1208MV,"2012-08-18 10:05:00",,,Cycle4,CTD,,51,5,,,,,80,0.50,4.60,0.20,2.43,0.06,,,
P1208MV,"2012-08-18 10:05:00",,,Cycle4,CTD,,51,2,,,,,100,0.90,9.20,0.00,9.26,0.00,,,
P1208MV,"2012-08-19 08:09:00",,,Cycle5,CTD,,52,23,,,,,3,0.31,1.90,0.05,1.78,0.02,,,
P1208MV,"2012-08-19 08:09:00",,,Cycle5,CTD,,52,20,,,,,12,0.30,1.90,0.05,1.77,0.02,,,
P1208MV,"2012-08-19 08:09:00",,,Cycle5,CTD,,52,17,,,,,20,0.26,1.60,0.06,1.63,0.03,,,
P1208MV,"2012-08-19 08:09:00",,,Cycle5,CTD,,52,14,,,,,30,0.27,2.70,0.00,0.14,0.00,,,
P1208MV,"2012-08-19 08:09:00",,,Cycle5,CTD,,52,11,,,,,40,0.49,4.60,0.22,2.61,0.11,,,
P1208MV,"2012-08-19 08:09:00",,,Cycle5,CTD,,52,8,,,,,50,0.41,3.80,0.21,2.32,0.08,,,
P1208MV,"2012-08-19 08:09:00",,,Cycle5,CTD,,52,5,,,,,60,0.43,3.90,0.20,5.31,0.29,,,
P1208MV,"2012-08-19 08:09:00",,,Cycle5,CTD,,52,2,,,,,70,0.80,7.30,0.20,9.10,0.21,,,
P1208MV,"2012-08-19 17:31:00",,,Cycle5,CTD,,54,13,,,,,2,0.31,2.10,0.05,1.62,0.08,,,
P1208MV,"2012-08-19 17:31:00",,,Cycle5,CTD,,54,2,,,,,150,1.87,27.50,0.00,25.25,0.05,,,
P1208MV,"2012-08-19 17:31:00",,,Cycle5,CTD,,54,1,,,,,496,3.02,76.50,0.00,40.08,0.00,,,
P1208MV,"2012-08-20 08:36:00",,,Cycle5,CTD,,56,22,,,,,2,0.37,2.80,0.04,1.55,0.11,,,
P1208MV,"2012-08-20 08:36:00",,,Cycle5,CTD,,56,20,,,,,12,0.37,2.60,0.04,1.49,0.10,,,
P1208MV,"2012-08-20 08:36:00",,,Cycle5,CTD,,56,18,,,,,20,0.37,2.40,0.04,1.51,0.18,,,
P1208MV,"2012-08-20 08:36:00",,,Cycle5,CTD,,56,16,,,,,30,0.35,1.90,0.05,1.59,0.19,,,
P1208MV,"2012-08-20 08:36:00",,,Cycle5,CTD,,56,14,,,,,40,0.33,1.90,0.06,1.73,0.16,,,
P1208MV,"2012-08-20 08:36:00",,,Cycle5,CTD,,56,8,,,,,50,0.36,3.10,0.06,0.83,0.26,,,
P1208MV,"2012-08-20 08:36:00",,,Cycle5,CTD,,56,5,,,,,60,0.37,3.30,0.10,0.55,0.25,,,
P1208MV,"2012-08-20 08:36:00",,,Cycle5,CTD,,56,2,,,,,71,0.50,4.20,0.24,3.31,0.36,,,
P1208MV,"2012-08-20 08:36:00",,,Cycle5,CTD,,56,12,,,,,80,0.42,1.40,0.18,5.79,1.34,,,
P1208MV,"2012-08-20 08:36:00",,,Cycle5,CTD,,56,11,,,,,90,0.57,2.50,0.22,6.43,1.42,,,
P1208MV,"2012-08-20 08:36:00",,,Cycle5,CTD,,56,10,,,,,102,0.64,5.40,0.08,6.24,0.47,,,
P1208MV,"2012-08-20 23:38:00",,,EFront2,CTD,,57,8,,,,,3,0.25,0.50,0.05,0.93,0.20,,,
P1208MV,"2012-08-20 23:38:00",,,EFront2,CTD,,57,7,,,,,9,0.24,0.40,0.05,0.93,0.17,,,
P1208MV,"2012-08-20 23:38:00",,,EFront2,CTD,,57,6,,,,,16,0.24,0.40,0.05,0.94,0.21,,,
P1208MV,"2012-08-20 23:38:00",,,EFront2,CTD,,57,5,,,,,22,0.21,0.20,0.06,1.08,0.75,,,
P1208MV,"2012-08-20 23:38:00",,,EFront2,CTD,,57,4,,,,,35,0.93,2.40,0.19,6.40,4.03,,,
P1208MV,"2012-08-20 23:38:00",,,EFront2,CTD,,57,3,,,,,49,1.42,12.00,0.25,14.04,2.09,,,
P1208MV,"2012-08-20 23:38:00",,,EFront2,CTD,,57,2,,,,,74,1.98,25.60,0.00,25.07,0.00,,,
P1208MV,"2012-08-20 23:38:00",,,EFront2,CTD,,57,1,,,,,99,2.14,31.60,0.00,27.87,0.00,,,
P1208MV,"2012-08-21 02:01:00",,,EFront2,CTD,,58,8,,,,,2,0.29,0.70,0.06,0.72,0.10,,,
P1208MV,"2012-08-21 02:01:00",,,EFront2,CTD,,58,7,,,,,14,0.28,0.70,0.05,0.72,0.10,,,
P1208MV,"2012-08-21 02:01:00",,,EFront2,CTD,,58,6,,,,,24,0.22,0.50,0.05,1.10,0.67,,,
P1208MV,"2012-08-21 02:01:00",,,EFront2,CTD,,58,5,,,,,34,0.19,0.40,0.09,2.37,1.56,,,
P1208MV,"2012-08-21 02:01:00",,,EFront2,CTD,,58,4,,,,,41,0.62,3.90,0.24,8.09,2.32,,,
P1208MV,"2012-08-21 02:01:00",,,EFront2,CTD,,58,3,,,,,49,1.15,9.60,0.37,11.99,1.74,,,
P1208MV,"2012-08-21 02:01:00",,,EFront2,CTD,,58,2,,,,,75,2.01,25.10,0.13,24.31,0.06,,,
P1208MV,,,,,,,59,9,,,,,,0.28,0.60,0.05,0.73,0.18,,,
P1208MV,"2012-08-21 03:31:00",,,EFront2,CTD,,59,8,,,,,14,0.27,0.50,0.05,0.78,0.16,,,
P1208MV,"2012-08-21 03:31:00",,,EFront2,CTD,,59,7,,,,,24,0.23,0.40,0.06,0.67,0.31,,,
P1208MV,"2012-08-21 03:31:00",,,EFront2,CTD,,59,6,,,,,33,0.45,3.00,0.25,4.03,0.99,,,
P1208MV,"2012-08-21 03:31:00",,,EFront2,CTD,,59,5,,,,,42,0.53,2.00,0.19,6.06,2.57,,,
P1208MV,"2012-08-21 03:31:00",,,EFront2,CTD,,59,4,,,,,49,1.06,6.30,0.27,9.84,2.70,,,
P1208MV,"2012-08-21 03:31:00",,,EFront2,CTD,,59,3,,,,,75,1.88,21.50,0.22,21.83,0.46,,,
P1208MV,"2012-08-21 03:31:00",,,EFront2,CTD,,59,1,,,,,99,2.12,29.50,0.02,26.84,0.00,,,
P1208MV,,,,,,,60,8,,,,,,0.16,0.10,0.07,1.18,0.18,,,
P1208MV,"2012-08-21 05:27:00",,,EFront2,CTD,,60,7,,,,,10,0.16,0.20,0.07,1.18,0.19,,,
P1208MV,"2012-08-21 05:27:00",,,EFront2,CTD,,60,6,,,,,19,0.20,0.50,0.11,1.69,0.44,,,
P1208MV,"2012-08-21 05:27:00",,,EFront2,CTD,,60,5,,,,,27,0.41,2.90,0.27,3.93,0.49,,,
P1208MV,"2012-08-21 05:27:00",,,EFront2,CTD,,60,4,,,,,39,0.87,7.50,0.38,8.83,0.17,,,
P1208MV,"2012-08-21 05:27:00",,,EFront2,CTD,,60,3,,,,,49,0.96,9.80,0.03,10.28,0.00,,,
P1208MV,"2012-08-21 05:27:00",,,EFront2,CTD,,60,2,,,,,75,1.46,15.20,0.26,16.33,1.28,,,
P1208MV,"2012-08-21 05:27:00",,,EFront2,CTD,,60,1,,,,,99,1.94,24.70,0.12,23.96,0.00,,,
P1208MV,"2012-08-21 06:51:00",,,EFront2,CTD,,61,8,,,,,3,0.29,1.90,0.11,2.18,0.15,,,
P1208MV,"2012-08-21 06:51:00",,,EFront2,CTD,,61,7,,,,,10,0.29,1.90,0.11,2.14,0.16,,,
P1208MV,"2012-08-21 06:51:00",,,EFront2,CTD,,61,6,,,,,20,0.19,0.80,0.06,1.02,0.21,,,
P1208MV,"2012-08-21 06:51:00",,,EFront2,CTD,,61,5,,,,,29,0.11,0.30,0.03,0.34,0.33,,,
P1208MV,"2012-08-21 06:51:00",,,EFront2,CTD,,61,4,,,,,40,0.75,6.80,0.42,7.12,0.13,,,
P1208MV,"2012-08-21 06:51:00",,,EFront2,CTD,,61,3,,,,,49,0.99,9.70,0.07,10.36,0.00,,,
P1208MV,"2012-08-21 06:51:00",,,EFront2,CTD,,61,2,,,,,74,1.20,13.70,0.01,14.05,0.00,,,
P1208MV,"2012-08-21 08:09:00",,,EFront2,CTD,,62,9,,,,,2,0.30,1.80,0.07,1.58,0.13,,,
P1208MV,"2012-08-21 08:09:00",,,EFront2,CTD,,62,8,,,,,10,0.30,1.80,0.07,1.58,0.16,,,
P1208MV,"2012-08-21 08:09:00",,,EFront2,CTD,,62,7,,,,,20,0.29,1.60,0.08,1.68,0.20,,,
P1208MV,"2012-08-21 08:09:00",,,EFront2,CTD,,62,6,,,,,29,0.44,4.10,0.13,1.10,0.12,,,
P1208MV,"2012-08-21 08:09:00",,,EFront2,CTD,,62,5,,,,,39,0.55,5.00,0.27,2.80,0.00,,,
P1208MV,"2012-08-21 08:09:00",,,EFront2,CTD,,62,4,,,,,49,0.72,6.50,0.15,5.79,0.00,,,
P1208MV,"2012-08-21 08:09:00",,,EFront2,CTD,,62,3,,,,,74,1.13,12.60,0.02,12.99,0.00,,,
P1208MV,"2012-08-21 08:09:00",,,EFront2,CTD,,62,2,,,,,100,2.00,25.20,0.09,24.72,0.00,,,
P1208MV,"2012-08-21 09:53:00",,,EFront2,CTD,,63,9,,,,,3,0.33,2.40,0.04,1.30,0.12,,,
P1208MV,"2012-08-21 09:53:00",,,EFront2,CTD,,63,8,,,,,10,0.33,2.30,0.04,1.31,0.14,,,
P1208MV,"2012-08-21 09:53:00",,,EFront2,CTD,,63,7,,,,,19,0.30,1.90,0.06,1.58,0.18,,,
P1208MV,"2012-08-21 09:53:00",,,EFront2,CTD,,63,6,,,,,30,0.28,1.90,0.04,1.14,0.15,,,
P1208MV,"2012-08-21 09:53:00",,,EFront2,CTD,,63,5,,,,,39,0.34,3.30,0.02,0.16,0.04,,,
P1208MV,"2012-08-21 09:53:00",,,EFront2,CTD,,63,4,,,,,54,0.63,5.50,0.12,4.53,0.00,,,
P1208MV,"2012-08-21 09:53:00",,,EFront2,CTD,,63,3,,,,,74,1.23,13.60,0.00,14.52,0.00,,,
P1208MV,"2012-08-21 09:53:00",,,EFront2,CTD,,63,2,,,,,99,1.57,20.40,0.00,20.06,0.00,,,
P1208MV,"2012-08-21 11:09:00",,,EFront2,CTD,,64,9,,,,,1,0.41,3.10,0.05,1.63,0.10,,,
P1208MV,"2012-08-21 11:09:00",,,EFront2,CTD,,64,8,,,,,14,0.39,2.90,0.05,1.77,0.12,,,
P1208MV,"2012-08-21 11:09:00",,,EFront2,CTD,,64,7,,,,,24,0.36,2.50,0.06,1.70,0.13,,,
P1208MV,"2012-08-21 11:09:00",,,EFront2,CTD,,64,6,,,,,34,0.32,2.40,0.04,1.29,0.12,,,
P1208MV,"2012-08-21 11:09:00",,,EFront2,CTD,,64,5,,,,,44,0.32,2.70,0.00,0.44,0.07,,,
P1208MV,"2012-08-21 11:09:00",,,EFront2,CTD,,64,4,,,,,59,0.40,3.80,0.10,0.70,0.06,,,
P1208MV,"2012-08-21 11:09:00",,,EFront2,CTD,,64,3,,,,,79,1.16,12.00,0.00,13.30,0.00,,,
P1208MV,"2012-08-21 11:09:00",,,EFront2,CTD,,64,2,,,,,100,1.25,14.70,0.01,15.29,0.00,,,
P1208MV,,,,,,,65,9,,,,,,0.42,3.50,0.03,1.41,0.07,,,
P1208MV,"2012-08-21 13:15:00",,,EFront2,CTD,,65,8,,,,,15,0.41,3.50,0.04,1.60,0.07,,,
P1208MV,"2012-08-21 13:15:00",,,EFront2,CTD,,65,7,,,,,25,0.41,3.40,0.03,1.61,0.07,,,
P1208MV,"2012-08-21 13:15:00",,,EFront2,CTD,,65,6,,,,,35,0.38,3.30,0.02,1.17,0.20,,,
P1208MV,"2012-08-21 13:15:00",,,EFront2,CTD,,65,5,,,,,43,0.31,3.00,0.00,0.43,0.07,,,
P1208MV,"2012-08-21 13:15:00",,,EFront2,CTD,,65,4,,,,,59,0.41,3.80,0.11,0.96,0.09,,,
P1208MV,"2012-08-21 13:15:00",,,EFront2,CTD,,65,3,,,,,79,0.74,7.10,0.03,6.77,0.02,,,
P1208MV,"2012-08-21 13:15:00",,,EFront2,CTD,,65,2,,,,,99,0.88,8.80,0.02,9.27,0.00,,,
P1208MV,"2012-08-21 14:42:00",,,EFront2,CTD,,66,9,,,,,3,0.33,3.30,0.00,0.00,0.00,,,
P1208MV,"2012-08-21 14:42:00",,,EFront2,CTD,,66,8,,,,,14,0.33,3.30,0.00,0.00,0.00,,,
P1208MV,"2012-08-21 14:42:00",,,EFront2,CTD,,66,7,,,,,29,0.39,3.50,0.02,0.77,0.10,,,
P1208MV,"2012-08-21 14:42:00",,,EFront2,CTD,,66,6,,,,,40,0.44,3.50,0.04,1.17,0.33,,,
P1208MV,"2012-08-21 14:42:00",,,EFront2,CTD,,66,5,,,,,49,0.31,3.00,0.00,0.43,0.00,,,
P1208MV,"2012-08-21 14:42:00",,,EFront2,CTD,,66,4,,,,,59,0.32,3.10,0.00,0.22,0.05,,,
P1208MV,"2012-08-21 14:42:00",,,EFront2,CTD,,66,3,,,,,74,0.42,3.80,0.17,1.37,0.05,,,
P1208MV,"2012-08-21 14:42:00",,,EFront2,CTD,,66,2,,,,,99,0.78,7.10,0.01,7.68,0.00,,,
P1208MV,,,,SeaSoar2,Underway,,905,1,,,,,,0.30,3.00,0.00,0.30,0.00,,,
P1208MV,,,,SeaSoar2,Underway,,905,2,,,,,,0.35,3.10,0.01,0.82,0.01,,,
P1208MV,,,,SeaSoar2,Underway,,905,3,,,,,,0.41,3.00,0.06,2.42,0.10,,,
P1208MV,,,,SeaSoar2,Underway,,905,4,,,,,,0.10,0.00,0.00,0.38,0.03,,,
P1208MV,,,,SeaSoar2,Underway,,905,5,,,,,,0.16,0.00,0.02,0.97,0.20,,,
P1208MV,,,,SeaSoar2,Underway,,905,6,,,,,,0.23,0.20,0.08,2.78,0.28,,,
P1208MV,,,,SeaSoar2,Underway,,905,7,,,,,,0.29,0.40,0.07,1.52,0.48,,,
P1208MV,,,,SeaSoar2,Underway,,905,8,,,,,,0.31,0.40,0.07,1.30,0.69,,,
P1208MV,,,,SeaSoar2,Underway,,905,9,,,,,,0.30,0.20,0.07,1.35,1.01,,,
P1208MV,,,,SeaSoar2,Underway,,905,10,,,,,,0.29,2.70,0.00,0.45,0.27,,,
P1208MV,,,,SeaSoar2,Underway,,905,11,,,,,,0.33,2.80,0.00,0.57,0.02,,,
P1208MV,,,,SeaSoar2,Underway,,905,12,,,,,,0.38,3.10,0.02,1.26,0.06,,,
P1208MV,,,,SeaSoar2,Underway,,905,13,,,,,,0.41,2.90,0.05,1.93,0.14,,,
P1208MV,,,,SeaSoar2,Underway,,905,14,,,,,,0.21,0.60,0.05,1.36,0.07,,,
P1208MV,,,,SeaSoar2,Underway,,905,15,,,,,,0.20,0.10,0.03,0.37,0.08,,,
P1208MV,,,,SeaSoar2,Underway,,905,16,,,,,,0.32,0.60,0.06,1.28,0.26,,,
P1208MV,,,,SeaSoar2,Underway,,905,17,,,,,,0.31,0.80,0.06,0.74,0.19,,,
P1208MV,,,,SeaSoar2,Underway,,905,18,,,,,,0.38,1.20,0.08,1.10,0.22,,,
P1208MV,,,,SeaSoar2,Underway,,905,19,,,,,,0.31,3.10,0.00,0.12,0.03,,,
P1208MV,,,,SeaSoar2,Underway,,905,20,,,,,,0.39,3.50,0.01,0.88,0.17,,,
P1208MV,,,,SeaSoar2,Underway,,905,21,,,,,,0.39,3.30,0.02,1.01,0.07,,,
P1208MV,,,,SeaSoar2,Underway,,905,22,,,,,,0.41,3.40,0.03,1.36,0.11,,,
P1208MV,,,,SeaSoar2,Underway,,905,23,,,,,,0.24,1.10,0.06,1.59,0.09,,,
P1208MV,,,,SeaSoar2,Underway,,905,24,,,,,,0.31,0.60,0.05,1.00,0.23,,,
P1208MV,,,,SeaSoar2,Underway,,905,25,,,,,,0.25,0.30,0.02,0.42,0.17,,,
P1208MV,,,,SeaSoar2,Underway,,905,26,,,,,,0.33,0.70,0.09,0.95,0.34,,,
P1208MV,,,,SeaSoar2,Underway,,905,27,,,,,,0.33,0.90,0.08,0.94,0.40,,,
P1208MV,,,,SeaSoar2,Underway,,905,28,,,,,,0.38,3.40,0.02,0.84,0.05,,,
P1208MV,,,,SeaSoar2,Underway,,905,29,,,,,,0.37,3.10,0.02,0.83,0.05,,,
P1208MV,,,,SeaSoar2,Underway,,905,30,,,,,,0.39,2.90,0.04,1.57,0.10,,,
P1208MV,,,,SeaSoar2,Underway,,905,31,,,,,,0.19,0.60,0.04,0.91,0.09,,,
P1208MV,,,,SeaSoar2,Underway,,905,32,,,,,,0.26,0.70,0.03,0.69,0.25,,,
P1208MV,,,,SeaSoar2,Underway,,905,33,,,,,,0.35,1.40,0.05,0.87,0.18,,,
P1208MV,,,,SeaSoar2,Underway,,905,34,,,,,,0.36,0.80,0.04,0.76,0.88,,,
P1208MV,,,,SeaSoar2,Underway,,905,35,,,,,,0.36,0.70,0.06,0.90,0.70,,,
P1208MV,,,,SeaSoar2,Underway,,905,36,,,,,,0.40,3.30,0.02,0.86,0.22,,,
P1208MV,,,,SeaSoar2,Underway,,905,37,,,,,,0.39,3.10,0.03,1.49,0.13,,,
P1208MV,,,,SeaSoar2,Underway,,905,38,,,,,,0.27,0.80,0.03,0.76,0.11,,,
P1208MV,,,,SeaSoar2,Underway,,905,39,,,,,,0.31,0.70,0.05,0.96,0.23,,,
P1208MV,,,,SeaSoar2,Underway,,905,40,,,,,,0.32,1.20,0.04,0.73,0.18,,,
P1208MV,,,,SeaSoar2,Underway,,905,41,,,,,,0.32,0.50,0.03,0.72,0.65,,,
P1208MV,,,,SeaSoar2,Underway,,905,42,,,,,,0.24,0.10,0.03,0.46,0.14,,,
P1408MV,"2014-08-08 13:53:00",34.25162,-120.5953,MVP1,Underway,27,900,1,,,,,3,0.17,0.12,0.01,0.06,0.01,,,
P1408MV,"2014-08-08 14:33:00",34.34641,-120.5615,MVP1,Underway,28,901,2,,,,,3,0.17,0.17,0.02,0.06,0.01,,,
P1408MV,"2014-08-08 15:02:00",34.4139,-120.5368,MVP1,Underway,29,902,3,,,,,3,0.18,0.43,0.05,0.12,0.10,,,
P1408MV,"2014-08-08 17:09:00",34.30883,-120.7021,MVP1,Underway,30,903,4,,,,,3,0.13,0.06,0.03,0.03,0.03,,,
P1408MV,"2014-08-08 17:51:00",34.40239,-120.6531,MVP1,Underway,31,904,5,,,,,3,0.14,0.05,0.03,0.04,0.08,,,
P1408MV,"2014-08-08 18:34:00",34.49602,-120.6033,MVP1,Underway,32,905,6,,,,,3,0.38,2.22,0.13,1.60,0.10,,,
P1408MV,"2014-08-08 20:20:00",34.37939,-120.8107,MVP1,Underway,33,906,7,,,,,3,0.18,0.09,0.04,0.03,0.02,,,
P1408MV,"2014-08-08 21:12:00",34.45555,-120.7394,MVP1,Underway,34,907,8,,,,,3,0.19,0.15,0.01,0.04,0.01,,,
P1408MV,"2014-08-08 21:58:00",34.53144,-120.6684,MVP1,Underway,35,908,9,,,,,3,0.44,3.04,0.12,1.34,0.05,,,
P1408MV,"2014-08-08 23:43:00",34.46908,-120.8857,MVP1,Underway,36,909,10,,,,,3,0.15,0.13,0.01,0.09,0.01,,,
P1408MV,"2014-08-09 00:22:00",34.5235,-120.8003,MVP1,Underway,37,910,11,,,,,3,0.17,0.32,0.02,0.06,0.00,,,
P1408MV,"2014-08-09 01:02:00",34.57758,-120.716,MVP1,Underway,38,911,12,,,,,3,0.24,0.69,0.02,0.08,0.00,,,
P1408MV,"2014-08-09 01:50:00",34.57809,-120.8119,MVP1,Underway,39,912,13,,,,,3,0.19,0.32,0.02,0.06,0.00,,,
P1408MV,"2014-08-09 02:24:00",34.57853,-120.9084,MVP1,Underway,40,913,14,,,,,3,0.20,0.40,0.02,0.05,0.00,,,
P1408MV,"2014-08-09 07:18:00",,,SeaSoar1,Underway,,914,1,,,,,3,0.30,1.32,0.02,0.03,0.03,,,
P1408MV,"2014-08-09 07:55:00",,,SeaSoar1,Underway,,915,2,,,,,3,0.29,0.95,0.01,0.11,0.06,,,
P1408MV,"2014-08-09 08:34:00",,,SeaSoar1,Underway,,916,3,,,,,3,0.30,0.94,0.02,0.08,0.08,,,
P1408MV,"2014-08-09 09:12:00",,,SeaSoar1,Underway,,917,4,,,,,3,0.30,0.81,0.01,0.06,0.03,,,
P1408MV,"2014-08-09 09:50:00",,,SeaSoar1,Underway,,918,5,,,,,3,0.29,0.72,0.01,0.05,0.02,,,
P1408MV,"2014-08-09 10:20:00",,,SeaSoar1,Underway,,919,6,,,,,3,0.25,0.17,0.01,0.04,0.01,,,
P1408MV,"2014-08-09 14:55:00",,,SeaSoar1,Underway,,920,7,,,,,3,0.30,0.94,0.03,0.33,0.04,,,
P1408MV,"2014-08-09 15:25:00",,,SeaSoar1,Underway,,921,8,,,,,3,0.16,0.25,0.03,0.02,0.05,,,
P1408MV,"2014-08-09 16:15:00",,,SeaSoar1,Underway,,922,9,,,,,3,0.14,0.18,0.01,0.02,0.04,,,
P1408MV,"2014-08-09 16:47:00",,,SeaSoar1,Underway,,923,10,,,,,3,0.24,0.55,0.03,0.18,0.08,,,
P1408MV,"2014-08-09 17:31:00",,,SeaSoar1,Underway,,924,11,,,,,3,0.21,0.51,0.01,0.02,0.03,,,
P1408MV,"2014-08-09 18:11:00",,,SeaSoar1,Underway,,925,12,,,,,3,0.23,0.31,0.02,0.03,0.04,,,
P1408MV,"2014-08-09 18:54:00",,,SeaSoar1,Underway,,926,13,,,,,3,0.25,0.45,0.02,0.03,0.01,,,
P1408MV,"2014-08-09 19:37:00",,,SeaSoar1,Underway,,927,14,,,,,3,0.31,1.17,0.02,0.08,0.02,,,
P1408MV,"2014-08-09 20:20:00",,,SeaSoar1,Underway,,928,15,,,,,3,0.32,1.37,0.02,0.03,0.03,,,
P1408MV,"2014-08-09 20:51:00",,,SeaSoar1,Underway,,929,16,,,,,3,0.31,1.06,0.02,0.02,0.05,,,
P1408MV,"2014-08-10 03:43:00",,,SeaSoar1,Underway,,930,17,,,,,3,0.13,0.10,0.02,0.02,0.07,,,
P1408MV,"2014-08-10 04:23:00",,,SeaSoar1,Underway,,931,18,,,,,3,0.16,0.06,0.02,0.02,0.03,,,
P1408MV,"2014-08-10 05:03:00",,,SeaSoar1,Underway,,932,19,,,,,3,0.26,0.51,0.03,0.08,0.07,,,
P1408MV,"2014-08-10 05:43:00",,,SeaSoar1,Underway,,933,20,,,,,3,0.24,0.62,0.02,0.03,0.06,,,
P1408MV,"2014-08-10 06:23:00",,,SeaSoar1,Underway,,934,21,,,,,3,0.22,0.24,0.01,0.01,0.03,,,
P1408MV,"2014-08-10 07:01:00",,,SeaSoar1,Underway,,935,22,,,,,3,0.23,0.24,0.02,0.02,0.06,,,
P1408MV,"2014-08-10 07:42:00",,,SeaSoar1,Underway,,936,23,,,,,3,0.26,0.29,0.02,0.00,0.05,,,
P1408MV,"2014-08-11 09:05:00",34.51287,-120.7702,"Cycle 1",CTD,71,3,1,,,,,85,1.56,18.33,0.05,19.49,0.03,,,
P1408MV,"2014-08-11 09:05:00",34.51287,-120.7702,"Cycle 1",CTD,71,3,2,,,,,64,1.42,16.42,0.15,17.37,0.01,,,
P1408MV,"2014-08-11 09:05:00",34.51287,-120.7702,"Cycle 1",CTD,71,3,4,3,5,,,45,0.92,9.37,0.23,10.65,0.18,,,
P1408MV,"2014-08-11 09:05:00",34.51287,-120.7702,"Cycle 1",CTD,71,3,7,6,8,,,34,0.57,5.03,0.15,5.71,0.18,,,
P1408MV,"2014-08-11 09:05:00",34.51287,-120.7702,"Cycle 1",CTD,71,3,10,11,12,,,25,0.33,1.73,0.05,1.40,0.13,,,
P1408MV,"2014-08-11 09:05:00",34.51287,-120.7702,"Cycle 1",CTD,71,3,14,15,16,13,,20,0.27,0.85,0.02,0.16,0.05,,,
P1408MV,"2014-08-11 09:05:00",34.51287,-120.7702,"Cycle 1",CTD,71,3,18,17,19,20,,12,0.18,0.30,0.02,0.05,0.03,,,
P1408MV,"2014-08-11 09:05:00",34.51287,-120.7702,"Cycle 1",CTD,71,3,22,21,23,24,,3,0.15,0.17,0.01,0.02,0.01,,,
P1408MV,"2014-08-11 18:45:00",34.60925,-120.8238,"Cycle 1",CTD,89,5,1,2,,,,153,2.21,31.53,0.07,27.42,0.02,,,
P1408MV,"2014-08-11 18:45:00",34.60925,-120.8238,"Cycle 1",CTD,89,5,3,4,,,,99,1.88,25.40,0.07,24.02,0.15,,,
P1408MV,"2014-08-11 18:45:00",34.60925,-120.8238,"Cycle 1",CTD,89,5,5,6,,,,73,1.83,23.00,0.06,22.82,0.22,,,
P1408MV,"2014-08-11 18:45:00",34.60925,-120.8238,"Cycle 1",CTD,89,5,7,8,,,,49,1.44,15.30,0.07,17.30,0.03,,,
